42.5348 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
51.2882 	DEBUG 	Uploading Texture Font fontname to graphics card
51.2890 	DEBUG 	Upload of Texture Font fontname complete
0.0314 	EXP 	textbox: autoLog = True
0.0651 	DEBUG 	Read excel file with openpyxl: /Users/shrutigupta/Downloads/ib_cons.xlsx
0.0666 	EXP 	Imported /Users/shrutigupta/Downloads/ib_cons.xlsx as conditions, 10 conditions, 3 params
0.0685 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'delay': 0.4, 'freq': 400.0, 'condition': 'exp', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0865 	WARNING 	t of last frame was 55.03ms (=1/18)
0.0865 	EXP 	polygon: autoDraw = True
0.1095 	WARNING 	t of last frame was 23.07ms (=1/43)
0.1308 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
1.0021 	INFO 	Keyboard events cleared
1.0007 	EXP 	polygon_2: autoDraw = True
1.1002 	EXP 	polygon: autoDraw = False
2.4186 	DATA 	Keypress: space
2.4290 	EXP 	polygon: autoDraw = False
2.4290 	EXP 	polygon_2: autoDraw = False
2.7974 	EXP 	Sound sound_1 reached end of file
2.8084 	EXP 	Sound sound_1 started
3.1019 	EXP 	Sound sound_1 stopped
3.1542 	EXP 	text: autoDraw = True
3.1542 	EXP 	textbox: autoDraw = True
5.8134 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.8141 	DEBUG 	Uploading Texture Font fontname to graphics card
5.8180 	DEBUG 	Upload of Texture Font fontname complete
5.8196 	DATA 	Keypress: 5
5.9780 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9784 	DEBUG 	Uploading Texture Font fontname to graphics card
5.9806 	DEBUG 	Upload of Texture Font fontname complete
5.9816 	DATA 	Keypress: 0
6.1610 	DATA 	Keypress: 0
7.1550 	DATA 	Mouse: Left button down, pos=(398,106)
7.1582 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'delay': 0.7, 'freq': 400.0, 'condition': 'exp', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
7.1714 	EXP 	text: autoDraw = False
7.1714 	EXP 	textbox: autoDraw = False
7.1714 	EXP 	polygon: autoDraw = True
7.2719 	DATA 	Mouse:  Left button up, pos=(398,106)
8.1592 	INFO 	Keyboard events cleared
8.1586 	EXP 	polygon_2: autoDraw = True
8.1760 	EXP 	polygon: autoDraw = False
8.6387 	DATA 	Keypress: space
8.6471 	EXP 	polygon: autoDraw = False
8.6471 	EXP 	polygon_2: autoDraw = False
9.3318 	EXP 	Sound sound_1 reached end of file
9.3418 	EXP 	Sound sound_1 started
9.6360 	EXP 	Sound sound_1 stopped
9.6569 	EXP 	text: autoDraw = True
9.6569 	EXP 	textbox: autoDraw = True
11.6190 	DATA 	Keypress: 5
11.8096 	DATA 	Keypress: 5
11.8807 	DATA 	Keypress: 0
12.4074 	DATA 	Mouse: Left button down, pos=(398,106)
12.4276 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'delay': 0.4, 'freq': 1000.0, 'condition': 'unexp', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
12.4407 	EXP 	text: autoDraw = False
12.4407 	EXP 	textbox: autoDraw = False
12.4407 	EXP 	polygon: autoDraw = True
12.5572 	DATA 	Mouse:  Left button up, pos=(398,106)
13.4464 	INFO 	Keyboard events cleared
13.4447 	EXP 	polygon: autoDraw = False
13.4447 	EXP 	polygon_2: autoDraw = True
15.3894 	DATA 	Keypress: space
15.3978 	EXP 	polygon: autoDraw = False
15.3978 	EXP 	polygon_2: autoDraw = False
15.7834 	EXP 	Sound sound_1 reached end of file
15.7932 	EXP 	Sound sound_1 started
16.0980 	EXP 	Sound sound_1 stopped
16.1249 	EXP 	text: autoDraw = True
16.1249 	EXP 	textbox: autoDraw = True
20.5118 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5124 	DEBUG 	Uploading Texture Font fontname to graphics card
20.5136 	DEBUG 	Upload of Texture Font fontname complete
20.5149 	DATA 	Keypress: 4
20.6102 	DATA 	Keypress: 0
20.7755 	DATA 	Keypress: 0
21.3919 	DATA 	Mouse: Left button down, pos=(433,123)
21.3942 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'delay': 0.1, 'freq': 400.0, 'condition': 'exp', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
21.4075 	EXP 	text: autoDraw = False
21.4075 	EXP 	textbox: autoDraw = False
21.4075 	EXP 	polygon: autoDraw = True
21.5108 	DATA 	Mouse:  Left button up, pos=(433,123)
22.3946 	INFO 	Keyboard events cleared
22.3933 	EXP 	polygon_2: autoDraw = True
22.4104 	EXP 	polygon: autoDraw = False
23.1413 	DATA 	Keypress: space
23.1502 	EXP 	polygon: autoDraw = False
23.1502 	EXP 	polygon_2: autoDraw = False
23.2359 	EXP 	Sound sound_1 reached end of file
23.2471 	EXP 	Sound sound_1 started
23.5542 	EXP 	Sound sound_1 stopped
23.5815 	EXP 	text: autoDraw = True
23.5815 	EXP 	textbox: autoDraw = True
26.2371 	DATA 	Keypress: 4
26.7703 	DATA 	Keypress: 5
26.9256 	DATA 	Keypress: 0
28.3849 	DATA 	Mouse: Left button down, pos=(433,128)
28.3876 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'delay': 0.7, 'freq': 400.0, 'condition': 'exp', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
28.4006 	EXP 	text: autoDraw = False
28.4006 	EXP 	textbox: autoDraw = False
28.4006 	EXP 	polygon: autoDraw = True
28.4807 	DATA 	Mouse:  Left button up, pos=(433,128)
29.3962 	INFO 	Keyboard events cleared
29.3941 	EXP 	polygon_2: autoDraw = True
29.4267 	EXP 	polygon: autoDraw = False
30.3129 	DATA 	Keypress: space
30.3217 	EXP 	polygon: autoDraw = False
30.3217 	EXP 	polygon_2: autoDraw = False
31.0027 	EXP 	Sound sound_1 reached end of file
31.0116 	EXP 	Sound sound_1 started
31.3105 	EXP 	Sound sound_1 stopped
31.3425 	EXP 	text: autoDraw = True
31.3425 	EXP 	textbox: autoDraw = True
32.7922 	DATA 	Keypress: 0
32.8270 	DATA 	Keypress: 5
33.0312 	DATA 	Keypress: 0
34.5088 	DATA 	Keypress: backspace
34.7928 	DATA 	Keypress: backspace
35.0066 	DATA 	Keypress: backspace
35.7801 	DATA 	Keypress: 5
36.0063 	DATA 	Keypress: 0
36.2212 	DATA 	Keypress: 0
36.6804 	DATA 	Mouse: Left button down, pos=(433,129)
36.6835 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'delay': 0.4, 'freq': 1000.0, 'condition': 'unexp', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
36.6964 	EXP 	text: autoDraw = False
36.6964 	EXP 	textbox: autoDraw = False
36.6964 	EXP 	polygon: autoDraw = True
36.8252 	DATA 	Mouse:  Left button up, pos=(433,129)
37.6953 	INFO 	Keyboard events cleared
37.6941 	EXP 	polygon: autoDraw = False
37.6941 	EXP 	polygon_2: autoDraw = True
39.6264 	DATA 	Keypress: space
39.6352 	EXP 	polygon: autoDraw = False
39.6352 	EXP 	polygon_2: autoDraw = False
40.0199 	EXP 	Sound sound_1 reached end of file
40.0280 	EXP 	Sound sound_1 started
40.3382 	EXP 	Sound sound_1 stopped
40.3622 	EXP 	text: autoDraw = True
40.3622 	EXP 	textbox: autoDraw = True
43.4778 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
43.4783 	DEBUG 	Uploading Texture Font fontname to graphics card
43.4796 	DEBUG 	Upload of Texture Font fontname complete
43.4807 	DATA 	Keypress: 6
43.6017 	DATA 	Keypress: 0
43.7674 	DATA 	Keypress: 0
44.2507 	DATA 	Mouse: Left button down, pos=(433,129)
44.3845 	DATA 	Mouse:  Left button up, pos=(433,129)
45.8193 	DATA 	Mouse: Left button down, pos=(405,123)
45.8404 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'delay': 0.7, 'freq': 1000.0, 'condition': 'unexp', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
45.8535 	EXP 	text: autoDraw = False
45.8535 	EXP 	textbox: autoDraw = False
45.8535 	EXP 	polygon: autoDraw = True
45.9028 	DATA 	Mouse:  Left button up, pos=(405,123)
46.8451 	INFO 	Keyboard events cleared
46.8438 	EXP 	polygon_2: autoDraw = True
46.8613 	EXP 	polygon: autoDraw = False
47.4776 	DATA 	Keypress: space
47.4866 	EXP 	polygon: autoDraw = False
47.4866 	EXP 	polygon_2: autoDraw = False
48.1677 	EXP 	Sound sound_1 reached end of file
48.1756 	EXP 	Sound sound_1 started
48.4727 	EXP 	Sound sound_1 stopped
48.4960 	EXP 	text: autoDraw = True
48.4960 	EXP 	textbox: autoDraw = True
50.9035 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
50.9041 	DEBUG 	Uploading Texture Font fontname to graphics card
50.9061 	DEBUG 	Upload of Texture Font fontname complete
50.9076 	DATA 	Keypress: 3
51.0420 	DATA 	Keypress: 0
51.1974 	DATA 	Keypress: 0
52.0175 	DATA 	Mouse: Left button down, pos=(403,112)
52.0201 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'delay': 0.1, 'freq': 1000.0, 'condition': 'unexp', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
52.0333 	EXP 	text: autoDraw = False
52.0333 	EXP 	textbox: autoDraw = False
52.0333 	EXP 	polygon: autoDraw = True
52.0985 	DATA 	Mouse:  Left button up, pos=(403,112)
53.0306 	INFO 	Keyboard events cleared
53.0286 	EXP 	polygon_2: autoDraw = True
53.0445 	EXP 	polygon: autoDraw = False
54.4595 	DATA 	Keypress: space
54.4693 	EXP 	polygon: autoDraw = False
54.4693 	EXP 	polygon_2: autoDraw = False
54.5532 	EXP 	Sound sound_1 reached end of file
54.5619 	EXP 	Sound sound_1 started
54.8731 	EXP 	Sound sound_1 stopped
54.8954 	EXP 	text: autoDraw = True
54.8954 	EXP 	textbox: autoDraw = True
57.4445 	DATA 	Keypress: 4
57.5864 	DATA 	Keypress: 0
57.7401 	DATA 	Keypress: 0
58.1231 	DATA 	Mouse: Left button down, pos=(403,112)
58.1256 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'delay': 0.1, 'freq': 400.0, 'condition': 'exp', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
58.1395 	EXP 	text: autoDraw = False
58.1395 	EXP 	textbox: autoDraw = False
58.1395 	EXP 	polygon: autoDraw = True
58.2431 	DATA 	Mouse:  Left button up, pos=(403,112)
59.1292 	INFO 	Keyboard events cleared
59.1278 	EXP 	polygon_2: autoDraw = True
59.1442 	EXP 	polygon: autoDraw = False
59.8928 	DATA 	Keypress: space
59.9017 	EXP 	polygon: autoDraw = False
59.9017 	EXP 	polygon_2: autoDraw = False
59.9860 	EXP 	Sound sound_1 reached end of file
59.9966 	EXP 	Sound sound_1 started
60.3047 	EXP 	Sound sound_1 stopped
60.3327 	EXP 	text: autoDraw = True
60.3327 	EXP 	textbox: autoDraw = True
62.9627 	DATA 	Keypress: 5
63.1536 	DATA 	Keypress: 0
63.3067 	DATA 	Keypress: 0
64.1756 	DATA 	Keypress: backspace
64.3727 	DATA 	Keypress: backspace
64.5237 	DATA 	Keypress: backspace
65.2722 	DATA 	Keypress: 3
65.4676 	DATA 	Keypress: 0
65.6795 	DATA 	Keypress: 0
66.2957 	DATA 	Mouse: Left button down, pos=(403,112)
66.2995 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'delay': 0.1, 'freq': 1000.0, 'condition': 'unexp', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
66.3124 	EXP 	text: autoDraw = False
66.3124 	EXP 	textbox: autoDraw = False
66.3124 	EXP 	polygon: autoDraw = True
66.4430 	DATA 	Mouse:  Left button up, pos=(403,112)
67.3138 	INFO 	Keyboard events cleared
67.3116 	EXP 	polygon_2: autoDraw = True
67.3306 	EXP 	polygon: autoDraw = False
68.8956 	DATA 	Keypress: space
68.9049 	EXP 	polygon: autoDraw = False
68.9049 	EXP 	polygon_2: autoDraw = False
68.9850 	EXP 	Sound sound_1 reached end of file
68.9941 	EXP 	Sound sound_1 started
69.2902 	EXP 	Sound sound_1 stopped
69.3189 	EXP 	text: autoDraw = True
69.3189 	EXP 	textbox: autoDraw = True
74.4403 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
74.4408 	DEBUG 	Uploading Texture Font fontname to graphics card
74.4418 	DEBUG 	Upload of Texture Font fontname complete
74.4430 	DATA 	Keypress: 7
74.5760 	DATA 	Keypress: 0
74.7488 	DATA 	Keypress: 0
75.1759 	DATA 	Mouse: Left button down, pos=(403,112)
75.1979 	EXP 	New trial (rep=1, index=0): <Trial 10 (0 in rep 1) data={'delay': 0.1, 'freq': 1000.0, 'condition': 'unexp', 'thisN': 10, 'thisTrialN': 0, 'thisRepN': 1}>
75.2111 	EXP 	text: autoDraw = False
75.2111 	EXP 	textbox: autoDraw = False
75.2111 	EXP 	polygon: autoDraw = True
75.2928 	DATA 	Mouse:  Left button up, pos=(403,112)
76.2129 	INFO 	Keyboard events cleared
76.2111 	EXP 	polygon: autoDraw = False
76.2111 	EXP 	polygon_2: autoDraw = True
76.6260 	DATA 	Keypress: space
76.6349 	EXP 	polygon: autoDraw = False
76.6349 	EXP 	polygon_2: autoDraw = False
76.7228 	EXP 	Sound sound_1 reached end of file
76.7337 	EXP 	Sound sound_1 started
77.0374 	EXP 	Sound sound_1 stopped
77.0635 	EXP 	text: autoDraw = True
77.0635 	EXP 	textbox: autoDraw = True
78.0503 	DATA 	Keypress: 4
78.1953 	DATA 	Keypress: 0
78.3828 	DATA 	Keypress: 0
78.8250 	DATA 	Mouse: Left button down, pos=(403,112)
78.8282 	EXP 	New trial (rep=1, index=1): <Trial 11 (1 in rep 1) data={'delay': 0.4, 'freq': 1000.0, 'condition': 'unexp', 'thisN': 11, 'thisTrialN': 1, 'thisRepN': 1}>
78.8410 	EXP 	text: autoDraw = False
78.8410 	EXP 	textbox: autoDraw = False
78.8410 	EXP 	polygon: autoDraw = True
78.9843 	DATA 	Mouse:  Left button up, pos=(403,112)
79.8443 	INFO 	Keyboard events cleared
79.8429 	EXP 	polygon: autoDraw = False
79.8429 	EXP 	polygon_2: autoDraw = True
80.2927 	DATA 	Keypress: space
80.3016 	EXP 	polygon: autoDraw = False
80.3016 	EXP 	polygon_2: autoDraw = False
80.6849 	EXP 	Sound sound_1 reached end of file
80.6954 	EXP 	Sound sound_1 started
80.9883 	EXP 	Sound sound_1 stopped
81.0130 	EXP 	text: autoDraw = True
81.0130 	EXP 	textbox: autoDraw = True
82.4055 	DATA 	Keypress: 5
82.7056 	DATA 	Keypress: 6
82.9027 	DATA 	Keypress: 0
83.4307 	DATA 	Mouse: Left button down, pos=(403,112)
83.4337 	EXP 	New trial (rep=1, index=2): <Trial 12 (2 in rep 1) data={'delay': 0.4, 'freq': 400.0, 'condition': 'exp', 'thisN': 12, 'thisTrialN': 2, 'thisRepN': 1}>
83.4467 	EXP 	text: autoDraw = False
83.4467 	EXP 	textbox: autoDraw = False
83.4467 	EXP 	polygon: autoDraw = True
83.5507 	DATA 	Mouse:  Left button up, pos=(403,112)
84.4483 	INFO 	Keyboard events cleared
84.4455 	EXP 	polygon: autoDraw = False
84.4455 	EXP 	polygon_2: autoDraw = True
91.5664 	DATA 	Keypress: space
91.5753 	EXP 	polygon: autoDraw = False
91.5753 	EXP 	polygon_2: autoDraw = False
91.9521 	EXP 	Sound sound_1 reached end of file
91.9621 	EXP 	Sound sound_1 started
92.2732 	EXP 	Sound sound_1 stopped
92.2967 	EXP 	text: autoDraw = True
92.2967 	EXP 	textbox: autoDraw = True
123.2690 	DATA 	Keypress: 6
123.4574 	DATA 	Keypress: 0
123.6354 	DATA 	Keypress: 0
124.2127 	DATA 	Mouse: Left button down, pos=(403,112)
